symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
G3BP1	5863.209352	0.091150005	0.192863723	0.51907439	0.76095442
G3BP1P1	0.598996538	0.01615099	0.271977062	0.687520045	
G3BP2	4567.161251	0.027621206	0.094522363	0.763744749	0.899274763
G6PC	0.250773258	-0.002067554	0.27365394	0.983057383	
G6PC2	0				
G6PC3	2378.53585	-0.385490105	0.137282885	0.001541629	0.021534798
G6PD	6420.089006	-0.0646519	0.151719926	0.606340504	0.815922339
GAA	5285.866621	-0.04027851	0.215897076	0.761631423	0.897872606
GAB1	314.2174409	0.269929297	0.225024306	0.090399	0.298776868
GAB2	510.8448885	0.169652981	0.241194397	0.256869689	0.53786037
GAB3	53.88554193	-1.507663917	0.28668954	7.81584E-09	1.67684E-06
GAB4	0				
GABARAP	8811.686257	0.038609548	0.170074232	0.772285253	0.90271645
GABARAPL1	1394.190605	-0.136824187	0.237685652	0.337825925	0.620043077
GABARAPL1-AS1	0				
GABARAPL2	1921.154194	0.328672436	0.269702821	0.059807184	0.234425092
GABARAPL3	0.044449292	-0.009507112	0.274168606	0.914590283	
GABBR1	1192.614275	-0.020471401	0.201785158	0.903997814	0.960287867
GABBR2	3.277097344	0.244752903	0.461327192	0.001531518	0.021472036
GABPA	831.9551271	-0.074260284	0.117780694	0.484116667	0.737221874
GABPAP	0.208678531	-0.00116787	0.274187612	0.982572086	
GABPB1	614.6793644	-0.002390907	0.126655383	0.980487857	0.992670916
GABPB1-AS1	467.3727921	-0.019129758	0.207827673	0.886415197	0.952948852
GABPB1-IT1	390.5205939	0.04813692	0.211293576	0.722487689	0.877458898
GABPB2	356.1288539	-0.110437377	0.193690287	0.431658337	0.699111533
GABRA1	0.20693339	0.013856238	0.274505024	0.736980203	
GABRA2	0.182270811	-0.001154999	0.274188168	0.982571642	
GABRA3	1.104440931	-0.047256268	0.275738442	0.34310781	
GABRA4	0				
GABRA5	0.231561977	-0.010133047	0.274207099	0.915610333	
GABRA6	0				
GABRB1	0.765022678	0.088379831	0.291786276	0.087386086	
GABRB2	3.07992747	-0.039809465	0.269042032	0.564947238	0.79067777
GABRB3	43.87347381	-0.165934214	0.277290227	0.23015739	0.50830175
GABRD	0.080006087	-0.011592175	0.274301237	0.861885548	
GABRE	28.58153601	0.076983818	0.274069266	0.370326948	0.649619028
GABRG1	0.651230044	-0.025599832	0.274335097	0.483004359	
GABRG2	0.222356814	-0.011024507	0.273758767	0.774075879	
GABRG3	1.432142767	0.011929251	0.271293914	0.772939831	
GABRG3-AS1	0.19357761	0.007281069	0.27376533	0.809641647	
GABRP	0				
GABRQ	12.01269038	0.068205601	0.271433488	0.422605338	0.692633411
GABRR1	0.628456648	0.038934766	0.276734279	0.528379617	
GABRR2	19.58904399	0.070381052	0.257562378	0.516580197	0.759684853
GABRR3	0				
GACAT1	0				
GACAT2	3.431317081	-3.321402132	0.959231981	5.0896E-05	0.00181661
GACAT3	0				
GAD1	2.504632421	0.019468514	0.269855699	0.708913505	0.869795962
GAD2	0.072066672	-0.001070686	0.274191267	0.982570245	
GADD45A	1298.290471	-0.130684424	0.267798912	0.303452367	0.588942264
GADD45B	1884.236751	-0.823031665	0.495936529	0.005084565	0.049195659
GADD45G	69.93840508	0.479516607	0.404046707	0.025646062	0.139271684
GADD45GIP1	1910.78652	0.064285053	0.180909222	0.641997235	0.835395791
GADL1	0.554868408	-0.024003113	0.272578774	0.59211063	
GAGE1	0				
GAGE10	0.64782037	-0.032983114	0.273646043	0.47383108	
GAGE12B	0.067604912	0.01108365	0.274244909	0.880016398	
GAGE12C	0				
GAGE12E	0.065876517	-0.001090125	0.274191533	0.982570533	
GAGE12F	0.146201384	-0.001135334	0.274188792	0.98257149	
GAGE12H	0				
GAGE12J	0				
GAGE13	0.067604912	0.01108365	0.274244909	0.880016398	
GAGE2A	0				
GAGE2E	0.052134167	0.010378384	0.274196959	0.880016398	
GAK	2540.910785	0.016198114	0.153038338	0.911571088	0.963200757
GAL	6.425558709	0.342754498	0.635071517	0.014383849	0.097328902
GAL3ST1	5.55396156	0.129886441	0.287616113	0.229625447	0.507882909
GAL3ST2	1.877352795	0.00016722	0.268448698	0.998601902	
GAL3ST3	2.922253509	-0.049234374	0.264061572	0.572406868	0.795421485
GAL3ST4	348.0205679	-0.223121276	0.25083987	0.157167344	0.412117409
GALC	986.7136332	0.092029676	0.132414769	0.428169985	0.696490783
GALE	528.1543944	0.175561862	0.218380791	0.237946901	0.516458923
GALK1	1238.017703	0.121685033	0.214945615	0.393405097	0.668835338
GALK2	610.8189873	0.260133898	0.160099979	0.05140988	0.214168047
GALM	699.4073306	-0.249735204	0.26615933	0.124250842	0.35865211
GALNS	1226.851905	-0.272263294	0.148319637	0.031324176	0.158046161
GALNT1	2643.97653	-0.186538702	0.147341446	0.135660337	0.37814768
GALNT10	2534.868667	-1.240249362	0.220561254	1.23408E-09	3.99316E-07
GALNT11	1530.620705	0.295528326	0.183563748	0.042267651	0.191832351
GALNT12	40.3407722	0.042656774	0.236269118	0.729744881	0.882039464
GALNT13	1.57285384	0.002548211	0.270859562	0.682210834	
GALNT14	226.4016466	0.021839712	0.187708798	0.875036057	0.947693582
GALNT15	598.3957948	5.087947483	1.384259065	6.00813E-06	0.000344734
GALNT16	80.14080549	-0.340393089	0.698598701	0.006128196	0.055766866
GALNT17	24.85252449	-1.233315772	1.022561749	0.004807782	0.047471732
GALNT18	52.72477373	4.723210293	0.724342258	4.02389E-12	2.56205E-09
GALNT2	5361.231224	-0.492329406	0.178174383	0.001266462	0.0187387
GALNT3	67.77451948	0.401235883	0.45369329	0.03957297	0.183872715
GALNT4	341.0703305	0.022415741	0.180925261	0.869811308	0.945097042
GALNT5	1328.061889	0.160418127	0.258705091	0.269281473	0.552089947
GALNT6	712.4485685	0.058779473	0.2514162	0.605079402	0.815170107
GALNT7	1026.87615	-0.815528082	0.274075031	0.000243903	0.005762811
GALNT8	2.755813596	0.076552458	0.283412694	0.178964417	0.442934128
GALNT9	6.480706043	0.188329174	0.366965247	0.017128612	0.10874382
GALNTL5	0				
GALNTL6	33.71294701	0.286559876	0.385531187	0.073731514	0.263893178
GALP	0.045083047	-0.001006066	0.274192795	0.98256985	
GALR1	0.048476503	-0.001032093	0.274192702	0.98256985	
GALR2	1.913271162	-0.026046083	0.265962168	0.713335902	
GALR3	0.502737039	0.019092606	0.272384228	0.628696368	
GALT	745.6031018	-0.165815326	0.150961274	0.190724963	0.458809181
GAMT	773.8291126	-0.205927135	0.212889606	0.172633115	0.433846756
GAMTP2	0				
GAN	331.3550382	0.139095561	0.191974999	0.329332067	0.612434823
GANAB	21625.11542	-0.429253316	0.148406979	0.000993044	0.01601364
GANC	463.7554138	0.238262952	0.145367072	0.055942223	0.225252469
GAP43	16.40797654	0.124570115	0.297850387	0.171156306	0.431919672
GAPDH	161239.925	1.040615511	0.308460651	5.00775E-05	0.001800419
GAPDHP1	10.7934134	0.256760262	0.333641881	0.107614522	0.330701454
GAPDHP14	0.453840194	-0.011617815	0.272898706	0.693406378	
GAPDHP15	0				
GAPDHP16	0				
GAPDHP17	0				
GAPDHP19	0				
GAPDHP2	0.152955018	-0.004887606	0.273681155	0.914766383	
GAPDHP20	0.079176846	0.009393538	0.274141388	0.879931083	
GAPDHP21	0.129529747	0.010186951	0.274192236	0.879063689	
GAPDHP22	0.462826655	-0.015955629	0.272127075	0.701116834	
GAPDHP23	0.103812819	0.000442093	0.273614547	0.983254257	
GAPDHP24	0				
GAPDHP25	0.113364974	-0.009716553	0.274181419	0.914485482	
GAPDHP26	0				
GAPDHP27	0.038652561	-0.001017292	0.274193287	0.98256985	
GAPDHP28	0.112691541	0.010246104	0.274195549	0.878759739	
GAPDHP29	0				
GAPDHP30	0.133384892	0.010322835	0.274201625	0.879307623	
GAPDHP31	0				
GAPDHP32	0.498669397	-0.02707968	0.272921959	0.585908251	
GAPDHP33	1.155952788	-0.028423457	0.271825208	0.586279274	
GAPDHP34	0				
GAPDHP35	9.267303714	0.052022622	0.278044635	0.253153458	0.534353862
GAPDHP36	0				
GAPDHP37	0.052134167	0.010378384	0.274196959	0.880016398	
GAPDHP38	0.28050686	-0.011605515	0.273725134	0.773371783	
GAPDHP39	0				
GAPDHP40	3.213817236	0.18618817	0.332063251	0.110128073	0.335160665
GAPDHP41	0				
GAPDHP42	0				
GAPDHP43	0.475897402	0.014664245	0.272131405	0.763281717	
GAPDHP44	0.839126299	0.069799855	0.283378219	0.154022629	
GAPDHP45	0				
GAPDHP46	0.15894559	0.009547781	0.274152265	0.879706645	
GAPDHP47	0.100671637	0.009672594	0.274158491	0.879305293	
GAPDHP48	0				
GAPDHP49	0				
GAPDHP50	0				
GAPDHP51	0				
GAPDHP52	1.017038465	-0.013141951	0.27068046	0.787285256	
GAPDHP53	0				
GAPDHP54	0				
GAPDHP55	0				
GAPDHP56	0				
GAPDHP57	0				
GAPDHP58	0				
GAPDHP59	0.354990705	0.012393852	0.272937829	0.783906609	
GAPDHP60	0.935404008	0.032387257	0.272301639	0.508254146	
GAPDHP61	0.7728657	0.015068751	0.270388883	0.753790191	
GAPDHP62	1.59867521	-0.06381216	0.282890155	0.075094402	
GAPDHP63	1.14569585	0.097381406	0.291136564	0.140594397	
GAPDHP64	0.167192398	-0.001452508	0.27363225	0.981755061	
GAPDHP65	3.370285606	1.021256925	1.021155897	0.00942825	0.074170907
GAPDHP66	0.045083047	-0.001006066	0.274192795	0.98256985	
GAPDHP67	0				
GAPDHP68	0.133814804	0.009262494	0.274135411	0.879429598	
GAPDHP69	0.587501228	-2.71212E-05	0.270416691	0.975319179	
GAPDHP70	0.114794998	-0.010802369	0.274252774	0.914797194	
GAPDHP71	0.137214627	-0.001124183	0.274189246	0.98257058	
GAPDHP72	0.403473418	0.005193598	0.272680444	0.92263212	
GAPDHP73	0.334850832	-0.010781868	0.272864189	0.848817627	
GAPDHP74	0.066125736	0.01104454	0.274242195	0.874901682	
GAPDHP75	0				
GAPDHP76	0				
GAPDHP77	0				
GAPDHS	0.363429698	-0.023112468	0.274847586	0.720709062	
GAPLINC	8.389967779	-0.012501427	0.258735861	0.884241378	0.95219401
GAPT	0				
GAPVD1	1660.804659	-0.175862685	0.167406808	0.189089559	0.456814543
GAR1	538.1309203	-0.44043504	0.183333169	0.003738113	0.040252522
GAR1-DT	0.252189067	0.017887829	0.274621759	0.730873437	
GAREM1	271.6860572	0.147663036	0.295678468	0.204838195	0.47762508
GAREM2	408.8599314	-0.287298801	0.272918381	0.087131369	0.292085421
GARNL3	87.44228022	0.001011274	0.214761065	0.995698068	0.99792264
GARRE1	1279.239545	0.163631238	0.214567055	0.266971914	0.549420461
GARS1	9863.528886	-0.358624673	0.349684281	0.053542401	0.219758766
GARS1-DT	341.7710995	-0.093034648	0.18150238	0.493429747	0.744132185
GARS1P1	0				
GART	1557.089472	-0.313145964	0.214643814	0.048998473	0.208568442
GAS1	5042.990206	0.429474594	0.31987776	0.029306349	0.151220284
GAS1RR	31.06445656	0.064187829	0.230491598	0.626216632	0.827457966
GAS2	12.57840372	-1.057345323	0.519552909	0.00197524	0.025615826
GAS2L1	2142.220077	0.517491975	0.299216132	0.011543916	0.084476862
GAS2L1P1	0				
GAS2L1P2	0.052990656	-0.00994062	0.274194079	0.914504827	
GAS2L2	0.412445757	0.019364343	0.274315853	0.483698174	
GAS2L3	284.2951232	0.136773316	0.288528481	0.234830056	0.513108311
GAS5	10567.76936	-0.187990181	0.283316883	0.220537713	0.497596408
GAS5-AS1	8.964104962	0.027349149	0.236485123	0.826611507	0.925976202
GAS6	30667.80521	-0.016720228	0.232018255	0.887014128	0.95319283
GAS6-AS1	9.480153182	-0.728832391	1.273655745	0.011218299	0.083034942
GAS6-DT	234.0549558	-0.028565735	0.249016762	0.785505066	0.907711732
GAS7	432.8104077	0.63658798	0.700939995	0.015453464	0.102115993
GAS8	498.1614744	-0.148096471	0.144987709	0.230264108	0.50830175
GAS8-AS1	0.046695068	0.010078798	0.274178408	0.880016398	
GASAL1	14.05034774	-2.40622714	0.766976737	5.04149E-05	0.001807522
GASK1A	59.31390043	0.487922221	0.262233622	0.010062575	0.077252083
GASK1B	1233.760697	-0.302613663	0.509714794	0.024840958	0.136614887
GAST	0.099670921	-0.00035056	0.273616096	0.98361963	
GATA1	0				
GATA2	6.535442254	-0.045053223	0.258830155	0.642010435	0.835395791
GATA2-AS1	2.967817457	-0.023343311	0.266049058	0.737062391	0.885558863
GATA3	30.41472617	0.260707002	0.391604344	0.068575714	0.253323823
GATA3-AS1	0				
GATA4	0.190703685	0.015052889	0.274612384	0.692009694	
GATA5	0				
GATA6	0.260502839	-0.00122089	0.273377491	0.984124936	
GATA6-AS1	0				
GATAD1	1050.370093	0.070499118	0.115139939	0.501578205	0.749103406
GATAD2A	2543.225583	-0.152857285	0.152979713	0.230982565	0.509334668
GATAD2B	1054.254161	-0.062070946	0.141696576	0.608119952	0.816748844
GATB	577.0601658	-0.165264563	0.145372627	0.182258573	0.44699549
GATC	1102.359334	0.055432073	0.110511498	0.583221353	0.802036024
GATD1	1614.548282	0.066296904	0.153801264	0.605638089	0.815414416
GATD3A	326.5766545	0.016195301	0.256680096	0.84421633	0.933868486
GATD3B	1374.654397	0.095365704	0.193860079	0.495351381	0.744989757
GATM	3.62223945	-0.064346833	0.268265117	0.456082835	0.717290683
GAU1	0				
GBA	2278.594547	-0.161994591	0.219234317	0.279139917	0.563936917
GBA2	1407.05435	-0.147738841	0.188847207	0.293761908	0.579421659
GBA3	0.451239946	-0.020613788	0.274096507	0.622491248	
GBAP1	157.7720432	-0.052855172	0.195380269	0.701530322	0.866237441
GBE1	4171.507146	0.634235937	0.248041469	0.001332106	0.019375909
GBF1	3707.092601	-0.237461605	0.180685652	0.098677587	0.315212529
GBGT1	153.8147917	0.060251323	0.209345414	0.654278683	0.842305761
GBP1	1415.653746	-1.270798024	0.414418979	0.000106271	0.003107508
GBP1P1	5.015973483	-0.340615195	0.5865089	0.021020678	0.123483972
GBP2	787.0002364	-0.179428877	0.302510379	0.174760773	0.436857667
GBP3	385.6025383	-0.027027676	0.248940271	0.798387776	0.913068051
GBP4	13.0390342	-0.096425358	0.285102363	0.237022733	0.515873683
GBP5	9.01780066	0.051104014	0.271688539	0.463408358	0.721940451
GBP6	0.09922216	0.010432544	0.274207498	0.876343228	
GBP7	0				
GBX1	0				
GBX2	3.418158461	-0.074663213	0.274138271	0.367380467	0.646990811
GC	0				
GCA	82.61635883	-0.05570455	0.208542677	0.685259416	0.858771451
GCAT	768.1878694	-0.295393891	0.287331947	0.084007782	0.285149718
GCATP1	3.005936263	-0.048093769	0.25875501	0.622486957	0.825161017
GCC1	1087.746043	-0.223854177	0.178089801	0.111980276	0.338095055
GCC2	1069.4011	-0.176629634	0.175421099	0.202602939	0.474854831
GCC2-AS1	14.51251088	0.008531166	0.222489942	0.94902211	0.979823592
GCDH	670.6633168	0.026595554	0.146189112	0.830916849	0.927784402
GCFC2	351.996901	-0.653739417	0.206624335	0.000191199	0.004832126
GCG	0.351534284	0.005706843	0.272687463	0.827601427	
GCGR	0.223357379	0.013962817	0.274516957	0.767186058	
GCH1	68.55056309	0.065133173	0.22526145	0.628269418	0.828320204
GCHFR	51.59087275	0.021508753	0.222891423	0.869653516	0.945065303
GCK	101.479795	0.10509577	0.250997714	0.419723364	0.69089315
GCKR	18.38724188	0.03057664	0.230979109	0.810526815	0.918598245
GCLC	602.5339898	0.013455227	0.160660832	0.947298818	0.97950027
GCLM	1125.424911	-0.295586039	0.251377612	0.076849414	0.270929877
GCM1	1.568645193	0.018768025	0.265134913	0.792286927	
GCM2	0				
GCN1	4602.306639	-0.147302771	0.152628605	0.248751641	0.529022723
GCNA	62.05399256	0.231387883	0.372245067	0.072456238	0.261356217
GCNAP1	0				
GCNT1	2206.878529	-0.081022636	0.249869165	0.501811894	0.749225655
GCNT1P1	0.42253446	-0.009201214	0.273503269	0.772478833	
GCNT1P2	0				
GCNT1P3	0.136435595	-0.010847214	0.274256126	0.914367159	
GCNT1P4	0				
GCNT1P5	0				
GCNT2	3.296953637	0.035118838	0.270631974	0.561629786	0.788607008
GCNT2P1	0				
GCNT3	0.098246262	-0.012243367	0.274361443	0.817793728	
GCNT4	161.1661613	0.008804558	0.23849527	0.946195801	0.979083236
GCNT7	0				
GCOM1	8.259194948	0.262218034	0.480969993	0.008297689	0.067986627
GCOM2	0.915236046	0.015098609	0.2721882	0.672600868	
GCSAM	0.073423816	-0.001073351	0.274191384	0.982570096	
GCSAML	0				
GCSAML-AS1	0				
GCSH	787.8680954	-0.354545586	0.170814636	0.01156903	0.084511294
GCSHP1	0				
GCSHP2	0				
GCSHP3	0.699420041	-0.016379058	0.27488987	0.357711773	
GCSHP4	0				
GCSHP5	114.6871597	-0.135945635	0.229815393	0.343696427	0.625184783
GCSIR	0.097257216	-0.009392515	0.27416317	0.927166642	
GDA	0.254392246	0.010653975	0.274095032	0.880182375	
GDAP1	196.7863469	-1.238141497	0.270287419	2.81454E-07	3.06925E-05
GDAP1L1	0.689372239	0.025173015	0.271512221	0.571756128	
GDAP2	323.7293381	0.14841541	0.146281653	0.231957069	0.509834274
GDE1	2646.663223	-0.075771232	0.145446055	0.538022423	0.773000916
GDF1	14.51827088	0.017947589	0.275077356	6.97934E-09	1.53065E-06
GDF10	0				
GDF11	1326.166052	0.134430165	0.197885711	0.346249155	0.627918579
GDF15	1056.34216	0.026952663	0.256229925	0.780716241	0.906239902
GDF2	0				
GDF3	0.032938258	-0.001006793	0.274193691	0.98256985	
GDF5	373.6192219	0.054104937	0.2513114	0.628832815	0.828564893
GDF5-AS1	0.374643686	0.005158156	0.272734471	0.835048553	
GDF6	56.91456107	-0.037848021	0.254426999	0.697675199	0.865151055
GDF7	49.75842565	-0.016045117	0.258424518	0.847582334	0.935292038
GDF9	6.954994382	-0.044130568	0.239630526	0.715592041	0.87391813
GDI1	5475.542591	0.29505492	0.151242112	0.022325244	0.128433595
GDI2	8177.221546	-0.243096346	0.140892579	0.045447699	0.199476693
GDI2P1	0				
GDI2P2	0.424009765	0.000984395	0.270851862	0.985450273	
GDNF	1465.546297	-0.105505374	0.252976796	0.403690362	0.678097332
GDNF-AS1	45.96273235	-0.018388876	0.242934128	0.868746168	0.944625919
GDPD1	21.67298421	-0.06726687	0.210228633	0.623610415	0.825929167
GDPD2	0.904171264	0.039683268	0.274928877	0.32341119	
GDPD3	50.540885	0.043892255	0.221666824	0.743866556	0.889305759
GDPD4	0				
GDPD5	218.5790021	-0.076329824	0.208628822	0.581938821	0.801333085
GDPGP1	47.17764871	0.031717345	0.234870112	0.798548385	0.913068051
GEM	759.2720188	0.160055954	0.269862575	0.255130724	0.536468112
GEMIN2	232.3340154	-0.172997315	0.173697743	0.209070585	0.482816803
GEMIN2P1	0				
GEMIN2P2	0				
GEMIN4	775.1233259	0.096343193	0.167045095	0.473934837	0.729785023
GEMIN5	813.9804472	-0.21456935	0.166044909	0.114154906	0.341495837
GEMIN6	314.6968216	0.129438281	0.197175695	0.36625478	0.645746927
GEMIN7	372.8294131	-0.145215349	0.178636188	0.294297113	0.580013622
GEMIN7-AS1	27.66128605	-0.084722133	0.219572037	0.535910549	0.772102367
GEMIN7P1	0				
GEMIN8	725.3575425	0.007030238	0.198518356	0.965293347	0.987558186
GEMIN8P1	0				
GEMIN8P2	0				
GEMIN8P3	0				
GEMIN8P4	4.865320245	-0.160244167	0.301112007	0.186993625	0.453522419
GEN1	287.0042021	0.149642882	0.300363814	0.188206979	0.455360302
GET1	795.9374092	-0.049811097	0.130584876	0.663890339	0.847214554
GET1-SH3BGR	25.49370083	1.299572922	0.879744896	0.003630202	0.039478201
GET3	2711.516122	0.046959609	0.164660152	0.72397434	0.878422975
GET4	1225.540013	-0.076615026	0.144379884	0.52550688	0.765268909
GFAP	34.88329007	0.260002003	0.461493159	0.016913347	0.107942206
GFER	911.6451165	-0.088876303	0.177675808	0.512066444	0.756637781
GFI1	4.449512456	-0.067602364	0.264907256	0.485348432	0.738096877
GFI1B	1.648484691	-0.050114212	0.277949831	0.230374209	
GFM1	1163.924695	-0.222028525	0.204914284	0.138868348	0.383193549
GFM2	740.8485056	-0.291103396	0.138017183	0.015737585	0.10314825
GFOD1	350.9078393	-0.023919473	0.239409542	0.837124887	0.930882874
GFOD1-AS1	0.253227528	-0.000111251	0.273499966	0.954677941	
GFOD2	985.7213059	0.089390702	0.140686663	0.460384153	0.720009292
GFPT1	3434.196486	-0.027139036	0.166411288	0.840010431	0.932052281
GFPT2	1495.718174	0.038839567	0.16302326	0.769331501	0.901641145
GFRA1	214.8264335	-0.101276226	0.293146104	0.137442001	0.381069
GFRA2	1.294115826	0.052978311	0.278061221	0.162099885	
GFRA3	0.581379294	0.012321963	0.271375269	0.771378821	
GFRA4	0				
GFRAL	0				
GFUS	1053.817665	-0.09240668	0.161357617	0.484868406	0.737871853
GFY	0				
GGA1	1273.05369	-0.067302347	0.131201451	0.559725742	0.787317247
GGA2	1850.193699	0.003831933	0.137731566	0.97628056	0.991194483
GGA3	1183.489867	-0.107843484	0.157339779	0.406123975	0.680828522
GGACT	231.1504675	-0.243950578	0.235044176	0.124648514	0.359261565
GGCT	722.9605425	0.024169098	0.151671481	0.849977385	0.935999422
GGCTP1	0.213057575	-0.007891656	0.273581795	0.889402596	
GGCTP2	0				
GGCTP3	0				
GGCX	2043.168512	-0.121784586	0.152083817	0.337187475	0.619338022
GGH	1189.146734	0.275375008	0.318454302	0.099043259	0.315849461
GGN	77.38729737	0.494063084	0.46560243	0.02525662	0.138131107
GGNBP1	0.065741063	-0.0010535	0.274191899	0.98256985	
GGNBP2	2159.769206	0.042886435	0.153926019	0.739191403	0.886993733
GGPS1	914.6152115	-0.062058485	0.118570559	0.560327136	0.787594512
GGT1	35.31766214	0.145266992	0.259995657	0.295887124	0.581940539
GGT2	0				
GGT3P	0				
GGT4P	0.429204189	0.00702839	0.27194975	0.845228079	
GGT5	239.297433	5.107565287	0.563123048	5.69176E-21	1.60491E-17
GGT6	0				
GGT7	1456.839946	-0.113782096	0.149154537	0.363865404	0.643430868
