symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
KCNH1-IT1	0.21305873	-0.003783914	0.310827692	0.912456271	
KCNH2	8.193008245	-1.305147297	0.672568939	0.002042015	0.021407986
KCNH3	20.40739939	-0.161974544	0.309584088	0.267005802	0.524851937
KCNH4	0.642846536	0.028848313	0.308737178	0.605298357	
KCNH5	0.048806626	0.012612266	0.311843019	0.970719221	
KCNH6	0.650944758	-0.006274661	0.307315084	0.803045745	
KCNH7	0.093529936	0.016271373	0.312124916	0.866033579	
KCNH7-AS1	0				
KCNH8	0.64103018	0.006126272	0.308307347	0.991560171	
KCNIP1	13.94379855	-0.146418961	0.332913225	0.208247115	0.456540979
KCNIP1-AS1	0				
KCNIP1-OT1	0				
KCNIP2	36.03445617	-0.974676438	0.40126904	0.000986534	0.012688844
KCNIP2-AS1	1.996048474	0.041089359	0.294181186	0.702610748	0.867123678
KCNIP3	1617.774884	-0.155225557	0.239597338	0.344937599	0.604877296
KCNIP4	0				
KCNIP4-IT1	0				
KCNJ1	1.401481903	0.035045217	0.302090289	0.676202958	0.850424185
KCNJ10	0.528365832	-0.037963728	0.309851461	0.53995901	
KCNJ11	0.363856988	0.007520326	0.311118568	0.927158823	
KCNJ12	5.317400219	-1.823723255	1.057080985	0.00262132	0.025650369
KCNJ13	0.052907202	-0.001576856	0.311889614	0.926015701	
KCNJ14	45.39708896	0.12483945	0.267145412	0.429521039	0.680550782
KCNJ15	1331.557633	-0.016319691	0.26975785	0.875030133	0.947732486
KCNJ16	0				
KCNJ18	0.141343657	-0.00170337	0.311885157	0.92601499	
KCNJ2	27.23102089	0.022137518	0.286349	0.852182763	0.93828216
KCNJ2-AS1	3.006150908	0.053670794	0.301359183	0.581085073	0.792775309
KCNJ3	0				
KCNJ4	2.779912011	0.104135963	0.321712553	0.26451707	0.522271743
KCNJ5	9.922286234	-0.079012562	0.293419168	0.504962774	0.741585375
KCNJ6	171.4354574	-1.264730849	0.741681682	0.003005206	0.028298271
KCNJ6-AS1	0				
KCNJ8	11.99183825	-0.183099884	0.358898971	0.132677408	0.349002903
KCNJ9	1.111035931	-0.042655727	0.314089382	0.293313801	
KCNK1	41.91919167	0.031003543	0.250389792	0.8379105	0.931959411
KCNK10	0				
KCNK12	25.3313177	0.004861171	0.304231989	0.946881997	0.978314151
KCNK13	0.236633638	-0.027364382	0.313181388	0.569686878	
KCNK15	27.92270726	2.916810294	1.333997328	0.000645194	0.009264127
KCNK15-AS1	2.127677818	0.195994075	0.401692046	0.008803945	0.059905661
KCNK16	0.044449292	-0.001557871	0.311890209	0.926015701	
KCNK17	0				
KCNK18	0				
KCNK2	854.2026127	-0.443045191	0.284777639	0.027070515	0.126903353
KCNK3	735.9668423	0.186422938	0.394691156	0.0111994	0.070701478
KCNK4	2.004276295	-0.010564165	0.302272243	0.888315118	0.954060059
KCNK4-TEX40	2.959782537	0.115236385	0.335440983	0.11392158	0.316959418
KCNK5	1.660070604	-0.08530991	0.314690062	0.333914565	0.593874482
KCNK6	209.9975366	-0.173081795	0.278678549	0.29278024	0.550845816
KCNK7	2.002128124	-0.038945154	0.298567604	0.678712237	0.851435556
KCNK9	1.682326779	0.151729699	0.349898284	0.114867021	0.318500185
KCNMA1	1205.026331	0.203436613	0.300324468	0.227109628	0.48044456
KCNMA1-AS1	0				
KCNMA1-AS2	0				
KCNMA1-AS3	0.046695068	-0.01355116	0.311948987	0.824347748	
KCNMB1	0.489060828	-0.012660766	0.308746166	0.832385499	
KCNMB2	0.472920724	0.007029045	0.309097644	0.861327519	
KCNMB2-AS1	2.10593614	0.026898209	0.307004522	0.530477347	0.759096438
KCNMB3	50.04568269	0.03436133	0.209797445	0.826694961	0.92706994
KCNMB3P1	0.240830224	0.020223186	0.312615801	0.619172154	
KCNMB4	84.72340969	0.072377164	0.280124175	0.597854103	0.802458267
KCNN1	15.95552496	0.008690475	0.286602874	0.941872146	0.976408078
KCNN2	0.50760118	-0.086985116	0.327039167	0.150624468	
KCNN3	14.65760057	-0.034046647	0.292437168	0.745713765	0.887881456
KCNN4	169.9843332	0.02785081	0.280451122	0.828766049	0.928136567
KCNQ1	2.61626157	-0.107386737	0.310481818	0.356938679	0.615668835
KCNQ1-AS1	0.312508479	0.022302688	0.31186523	0.603552121	
KCNQ1DN	0				
KCNQ1OT1	111.0619805	-0.111610691	0.278873616	0.452062718	0.700537052
KCNQ2	0.042246242	-0.013169157	0.311920279	0.835554665	
KCNQ2-AS1	0				
KCNQ3	0.474894527	0.002802278	0.308351307	0.972242625	
KCNQ4	8.441701942	0.089240085	0.290693399	0.49993311	0.738147296
KCNQ5	5.123159825	0.071301787	0.306123393	0.464182543	0.709413044
KCNQ5-AS1	0.063802279	-0.014508138	0.312028492	0.824347748	
KCNRG	15.01452804	0.002318126	0.255188525	0.98978066	0.995952546
KCNS1	100.7343356	-0.837907909	0.556332184	0.007539699	0.05377062
KCNS2	0.263215337	0.004372545	0.310419126	0.92856474	
KCNS3	881.1519217	0.201191785	0.280915438	0.240128016	0.495247415
KCNT1	0				
KCNT2	99.10195362	0.292268921	0.446985188	0.066603836	0.226968044
KCNU1	0.397291237	-0.029101994	0.313199486	0.644651385	
KCNV1	0				
KCNV2	0.070671829	-0.001606658	0.31188858	0.926015701	
KCP	20.90244331	-0.136126444	0.249499064	0.398851267	0.65311856
KCTD1	227.6832382	-0.222666668	0.192932296	0.150484863	0.376295467
KCTD10	4834.604329	-0.774239422	0.236894832	0.000110291	0.002590725
KCTD10P1	0				
KCTD11	1171.134792	-0.553179043	0.143034377	2.45475E-05	0.000861133
KCTD12	4019.452438	0.399396155	0.276990263	0.042056992	0.16965182
KCTD13	460.2778235	0.031269658	0.124520456	0.78460333	0.907107971
KCTD14	199.3974988	0.31277704	0.410957177	0.086543535	0.266869068
KCTD15	2394.961717	-0.034149528	0.222058103	0.822846759	0.92516236
KCTD16	25.47786337	-0.513987277	0.485063444	0.030398932	0.137112188
KCTD17	1182.047602	-0.243952547	0.11601328	0.023223224	0.114934752
KCTD18	766.7346911	0.071565076	0.112533391	0.496582675	0.735478068
KCTD19	3.791090125	-0.27046389	0.493344608	0.00921105	0.061873008
KCTD2	1043.270171	0.064446158	0.134209555	0.596039556	0.801468995
KCTD20	2118.167437	0.064948486	0.159122822	0.620944147	0.816431609
KCTD21	539.9258468	0.048932081	0.138422326	0.695012818	0.862567526
KCTD21-AS1	44.41855874	0.051523507	0.239107405	0.741546372	0.885763504
KCTD3	2044.805801	0.191372984	0.142220798	0.129051111	0.342465272
KCTD4	15.17704246	-0.043940407	0.28425999	0.720136469	0.87589037
KCTD5	1136.556501	-0.052576184	0.112031641	0.617139135	0.813838792
KCTD5P1	0.090649364	0.010781363	0.311736107	0.972150052	
KCTD6	277.039428	0.073120597	0.121975113	0.518272482	0.751058312
KCTD7	617.060296	0.262392727	0.171343698	0.071552402	0.238188456
KCTD8	0.908450747	-0.037278215	0.309730064	0.52312903	
KCTD9	1816.484534	0.044344583	0.203305165	0.793975382	0.911034186
KCTD9P1	0.04599847	-0.001565131	0.311890092	0.926015684	
KCTD9P2	0				
KCTD9P3	0.277958026	0.012613099	0.311853721	0.971152882	
KCTD9P4	0.371725581	0.02122166	0.311726158	0.568001499	
KCTD9P5	0				
KCTD9P6	0.063993056	-0.001600221	0.311888968	0.926015701	
KDELC1P1	0.032938258	0.011251929	0.311764239	0.971089085	
KDELR1	10553.03619	-0.035292867	0.135626769	0.770964893	0.900865561
KDELR2	14092.51027	0.038425978	0.160012053	0.775837775	0.902791482
KDELR3	3447.441592	-0.195638977	0.26413339	0.251671357	0.508530315
KDF1	13.64235159	-0.297176014	0.30192903	0.112596461	0.31477193
KDM1A	3050.866369	-0.0763483	0.151582036	0.5673637	0.783809969
KDM1B	1054.322792	-0.535328266	0.275094808	0.009284984	0.062190417
KDM2A	3874.233463	0.159473592	0.164048506	0.255270838	0.512447048
KDM2B	986.1315015	-0.34298775	0.166874343	0.015817882	0.08905731
KDM2B-DT	2.807639446	0.042446981	0.297355173	0.666476135	0.844608815
KDM3A	1183.254239	-0.405896335	0.2254062	0.021805256	0.110463816
KDM3AP1	0				
KDM3B	1754.876185	0.429281003	0.161799588	0.002386138	0.023950435
KDM4A	2094.542306	0.308074785	0.191572913	0.049925258	0.189853889
KDM4A-AS1	6.626356996	-1.505896624	0.844072628	0.002228907	0.022831065
KDM4B	2184.45948	-0.217044654	0.202905458	0.178839761	0.419278107
KDM4C	761.316984	-0.163073706	0.192872716	0.287862047	0.545587923
KDM4D	54.95642407	-0.091164288	0.219207864	0.563994754	0.781401126
KDM4E	0				
KDM4F	0				
KDM5A	1626.297365	0.176085831	0.188168175	0.248196188	0.504570175
KDM5B	4012.675183	-0.176986279	0.193210934	0.259113272	0.516760711
KDM5C	5448.690593	0.067820614	0.192693949	0.616535404	0.813234388
KDM5C-IT1	0.207925774	-0.025355249	0.312965843	0.585847342	
KDM5D	335.2580191	-0.000911939	0.310712058	0.954698294	0.981796207
KDM5DP1	0				
KDM6A	685.1940492	0.215966761	0.143663494	0.090445161	0.275059233
KDM6B	1451.577204	-0.444956174	0.34262923	0.037072047	0.156115846
KDM7A	406.1010525	0.256327767	0.323152188	0.151719553	0.377829336
KDM7A-DT	110.0751567	0.410169543	0.423015617	0.053522151	0.197759282
KDM8	118.538756	0.413041304	0.277635674	0.03534005	0.151343917
KDR	15.87597003	0.104434316	0.307769781	0.3764699	0.63353276
KDSR	1535.356349	0.211755869	0.174029977	0.147043117	0.371289179
KEAP1	2899.997815	0.294056704	0.213661618	0.077903875	0.250885401
KEL	4.725952384	-0.088314722	0.314437088	0.314219743	0.573061351
KERA	0.332520142	0.003951992	0.310188529	0.956227682	
KF455155.1	0				
KF456110.1	0.986652999	0.057852366	0.312248972	0.386584457	
KF456478.1	0.804261897	0.033700454	0.307056945	0.630460483	
KF459542.1	1.681113606	0.141540522	0.348834415	0.072435585	0.239942161
KHDC1	119.8465498	-0.21166395	0.204386769	0.184787828	0.427212617
KHDC1L	2.385947753	0.049100169	0.30784212	0.512644773	0.746927493
KHDC1P1	0.122239837	-0.014247885	0.312006433	0.822615369	
KHDC3L	0.446513715	-0.038515296	0.313601607	0.35609902	
KHDC4	805.6352867	-0.057815875	0.19104274	0.709563937	0.87091069
KHDRBS1	5582.037911	-0.288717781	0.175218112	0.050335456	0.190680922
KHDRBS2	0.052907202	-0.001576856	0.311889614	0.926015701	
KHDRBS2-OT1	0				
KHDRBS3	215.5087637	0.017784715	0.25376801	0.907096645	0.962451865
KHK	47.15953006	0.03160526	0.228186412	0.841468931	0.933048006
KHNYN	2906.401214	-0.120324682	0.138488179	0.323698984	0.583832627
KHSRP	6713.255392	0.075389268	0.140157123	0.497687081	0.736437863
KHSRPP1	0.032938258	0.011251929	0.311764239	0.971089085	
KIAA0040	57.21466517	0.788529863	0.565279342	0.009831076	0.06463062
KIAA0087	0				
KIAA0100	6476.031215	0.145730027	0.126135392	0.207638454	0.455822466
KIAA0232	1519.382412	0.358271666	0.177166511	0.017258186	0.094257286
KIAA0319	3.216437907	0.086054748	0.307750046	0.408247863	0.661636563
KIAA0319L	1488.12004	0.159819171	0.140439936	0.2030214	0.450162027
KIAA0408	178.9056645	-0.509209446	0.311415543	0.017869707	0.096442172
KIAA0513	821.1904898	0.708827771	0.20495302	7.69931E-05	0.00196731
KIAA0586	413.7619137	-0.130585418	0.223828524	0.416694967	0.669841151
KIAA0753	583.9626298	-0.056541334	0.128137519	0.626571969	0.819264664
KIAA0825	64.84953863	0.36240067	0.251206473	0.048958885	0.187385422
KIAA0895	200.0635404	0.190334944	0.2296264	0.253330109	0.510309106
KIAA0895L	839.8909985	-0.437497489	0.262020197	0.023632821	0.116323163
KIAA0895LP1	0.045083047	0.012384388	0.311828219	0.971089085	
KIAA0930	2437.65857	0.262589424	0.179229015	0.077645405	0.250486594
KIAA1109	2213.737491	0.183914388	0.231859633	0.266403395	0.52424025
KIAA1143	1146.773207	0.007172249	0.139268934	0.954204085	0.981652033
KIAA1143P1	0.329025333	-0.013102659	0.311571563	0.817686237	
KIAA1143P2	0				
KIAA1191	2809.622598	-0.309968932	0.184514012	0.042733308	0.171505517
KIAA1210	0.263888786	0.007317188	0.310223703	0.959719321	
KIAA1217	1742.421795	0.02823585	0.247856547	0.851307905	0.937884802
KIAA1328	161.0517068	0.081057072	0.143974835	0.531030857	0.759408815
KIAA1522	2023.964703	-0.241306388	0.227736719	0.151795726	0.377832315
KIAA1549	493.9061716	0.894851447	0.227140134	8.27604E-06	0.000390146
KIAA1549L	868.7858822	-1.534539993	0.485946626	7.61691E-05	0.001955508
KIAA1586	271.7664271	-0.22785644	0.161652268	0.10064851	0.292559852
KIAA1614	705.3508138	-0.018356301	0.178257845	0.897301097	0.958354158
KIAA1614-AS1	8.838167549	0.043841214	0.254402902	0.769622352	0.900102453
KIAA1671	94.57549224	1.333595104	0.361207885	1.34999E-05	0.000563022
KIAA1671-AS1	0				
KIAA1755	28.209552	0.131536535	0.318449112	0.28708791	0.545131779
KIAA1841	296.7175085	-0.266008755	0.238653383	0.124031904	0.333860782
KIAA1958	79.32659129	0.271205542	0.263773703	0.130346641	0.344688242
KIAA2012	0.222237305	-0.022298657	0.312487428	0.700847779	
KIAA2012-AS1	1.596163108	-0.046845436	0.308749439	0.508425708	0.744377496
KIAA2013	2632.263256	-0.287779011	0.162825222	0.04353308	0.173644729
KIAA2026	826.204196	0.426268595	0.209959053	0.012417422	0.075439522
KIDINS220	2801.339262	0.410578354	0.227926292	0.020341354	0.105754876
KIF11	801.9431346	-1.834583996	0.72665914	0.000404652	0.0067105
KIF12	9.787347806	-0.183574993	0.322646936	0.228781216	0.481719597
KIF13A	2463.890135	0.069522272	0.187986429	0.636475594	0.825572559
KIF13B	1080.924914	0.203523745	0.194872228	0.1920803	0.436387557
KIF14	259.913754	-1.255693784	0.923540874	0.004611927	0.038331618
KIF15	263.4778124	-2.84954642	0.809291251	1.57388E-05	0.000618293
KIF16B	409.7838346	0.368464174	0.208686295	0.027836965	0.129166967
KIF17	78.34122971	-1.473491366	0.431149322	3.32565E-05	0.001066751
KIF18A	245.9966908	-0.17253254	0.337666219	0.195490055	0.441298867
KIF18B	450.0429595	-0.453505445	1.286743398	0.003531791	0.031811899
KIF18BP1	0				
KIF19	0				
KIF19BP	0.469472486	0.04825332	0.315644035	0.302506375	
KIF1A	1.639156103	-0.100971303	0.323583531	0.227059532	0.48044456
KIF1B	1794.994016	-0.094475662	0.18286615	0.522023509	0.75321612
KIF1C	8290.09922	-0.485118384	0.13132602	6.194E-05	0.00167015
KIF1C-AS1	1.727714484	0.094252004	0.31768118	0.29595274	0.554330545
KIF20A	758.8482717	-2.273243297	1.189791942	0.001202007	0.014643268
KIF20B	459.2902422	-0.660146979	0.765890083	0.017341541	0.094466592
KIF21A	136.0872248	-0.183742374	0.252698434	0.274769564	0.532626667
KIF21B	58.97772582	-0.302531558	0.360202656	0.105241142	0.300292257
KIF22	1003.002447	-1.38106386	0.635327888	0.001175256	0.014375814
KIF23	808.6330342	-2.219686828	0.644865334	2.37279E-05	0.000838994
KIF24	143.5481774	-0.254370798	0.39614644	0.099078182	0.290125922
KIF25	10.76388867	-0.092282906	0.295932095	0.464062191	0.709413044
KIF25-AS1	3.261739669	0.010986978	0.294402903	0.913607331	0.964892241
KIF26A	522.3761828	-0.079144104	0.279723439	0.563692133	0.781309161
KIF26B	2955.458539	-0.036646548	0.291659959	0.707645251	0.869857148
KIF26B-AS1	0				
KIF27	148.347506	0.112720624	0.198832422	0.46791453	0.712278572
KIF28P	0.173803406	0.016814528	0.312215003	0.84649215	
KIF2A	1567.212648	0.039486196	0.133150643	0.743979879	0.887003063
KIF2B	0				
KIF2C	797.8414092	-2.871593015	0.79102896	1.01206E-05	0.000451722
KIF3A	569.8572811	0.58693016	0.188938152	0.000359932	0.006209511
KIF3AP1	0				
KIF3B	2906.374025	0.033017372	0.112387555	0.747022443	0.888765227
KIF3C	1200.773979	-0.168808599	0.217889508	0.297633437	0.556127821
KIF4A	614.4721581	-1.725370841	0.660158421	0.000338699	0.005927376
KIF4B	1.989655188	-0.250024257	0.472933702	0.003868497	0.034026555
KIF4CP	0				
KIF5A	286.0135177	-0.230364434	0.30183012	0.184698225	0.427212617
KIF5B	5813.539005	-0.01262734	0.123311389	0.908198662	0.962828197
KIF5C	56.4901743	0.104636585	0.302850614	0.404348302	0.658350763
KIF5C-AS1	0.032938258	0.011251929	0.311764239	0.971089085	
KIF6	25.6696986	0.127160504	0.240249102	0.432059961	0.682922985
KIF7	826.6784189	0.370460465	0.145008861	0.004289652	0.036580618
KIF9	96.47179384	0.058091605	0.202884276	0.708526603	0.870481469
KIF9-AS1	141.4451706	-0.123558409	0.237079846	0.44407144	0.693507378
KIFAP3	1483.17105	0.026276491	0.127133878	0.831236243	0.929315386
KIFBP	921.9068841	-0.072824806	0.142740206	0.564814727	0.781884872
KIFC1	884.2771722	-2.641510946	0.776878163	2.41144E-05	0.000848779
KIFC2	1394.920319	-0.054061142	0.214131932	0.730157529	0.880453219
KIFC3	3695.951236	-0.101503773	0.216704083	0.520194628	0.751976613
KIN	330.6772059	-0.282540605	0.222923862	0.094526739	0.281913838
KIR2DL1	0				
KIR2DL3	0				
KIR2DL4	0				
KIR2DP1	0				
KIR2DS4	0				
KIR3DL1	0				
KIR3DL2	0				
KIR3DL3	0				
KIR3DP1	0				
KIR3DX1	0.164201346	-0.003752971	0.311113998	0.937451717	
KIRREL1	10880.06882	-0.082757134	0.191974552	0.608164421	0.808628619
KIRREL1-IT1	0.544993515	-0.008952909	0.308942005	0.848727249	
KIRREL2	6.995164145	-0.333992527	0.466658711	0.064681621	0.222797084
KIRREL3	71.98994842	-1.578162869	0.426964907	1.07563E-05	0.000471552
KIRREL3-AS1	0.327307201	-0.008246161	0.309935385	0.889369197	
KIRREL3-AS2	0				
KIRREL3-AS3	0				
KISS1	75.81783127	-3.930668694	0.571930335	2.61535E-13	2.88762E-10
KISS1R	1.315524691	-0.06362751	0.314744807	0.308341806	
KIT	171.1890562	0.07643528	0.290617342	0.548898177	0.771251571
KITLG	2346.10825	0.085761571	0.185743028	0.568444015	0.784785689
KIZ	471.07845	0.161367687	0.200375092	0.306779698	0.565557269
KIZ-AS1	0				
KL	2.311796876	-0.015674327	0.296268512	0.866050874	0.944136321
KLB	0.636001089	0.02270632	0.313015019	0.374772703	
KLC1	3530.28906	-0.256170923	0.105216959	0.008409311	0.058278999
KLC2	1687.320794	0.418587329	0.201992461	0.011791191	0.073052454
KLC3	5.043011361	-2.185535431	0.857573915	0.000420548	0.006854905
KLC4	508.1381243	0.143424087	0.202809365	0.364791731	0.623074494
KLF1	0.368405914	-0.051652262	0.316406915	0.407840223	
KLF10	2568.197758	-0.102320551	0.301562568	0.414366262	0.667529984
KLF11	442.5219693	-0.359858593	0.280376387	0.059530573	0.211391297
KLF12	1060.850204	-0.044855426	0.195272289	0.766809141	0.898866907
KLF13	6965.047244	0.216415449	0.269189345	0.216101156	0.466599346
KLF14	0.180431874	0.013717662	0.311914126	0.873820846	
KLF15	256.3821108	0.255059069	0.377585483	0.121000591	0.3289167
KLF16	1123.151275	-0.06454238	0.163479576	0.641502996	0.828354663
KLF17	1.983131452	-0.025668317	0.294605686	0.797116765	0.911923453
KLF17P1	0.079607816	-0.002370776	0.311073319	0.926209062	
KLF18	0				
KLF2	567.3261512	0.090165847	0.27107517	0.545993998	0.769541931
KLF2P1	0				
KLF2P2	0.105287351	-0.002054335	0.31106203	0.92557419	
KLF2P3	0.032938258	0.011251929	0.311764239	0.971089085	
KLF2P4	0				
KLF3	1505.578326	-0.087671972	0.18521118	0.550460425	0.772451717
KLF3-AS1	19.88184003	-0.017079387	0.265672142	0.898027636	0.958573011
KLF3P1	0.237984257	0.021651561	0.312340381	0.839653958	
KLF3P2	0				
KLF4	515.7628261	0.278519666	0.433256973	0.073583069	0.242296275
KLF4P1	0				
KLF5	637.7683085	-0.071343371	0.285819034	0.583007756	0.794032984
KLF6	12051.70955	-0.364140817	0.345170408	0.069282021	0.233365163
KLF7	891.084944	0.005547581	0.226448587	0.963640314	0.986302035
KLF7-IT1	1.943219169	0.007412308	0.295653663	0.936444337	0.974682675
KLF7P1	0.104812793	-0.014591076	0.312036453	0.823657102	
KLF8	184.0867872	-0.311453647	0.331672282	0.100862815	0.292938352
KLF8P1	0				
KLF9	1664.349957	0.093635027	0.280599351	0.540294584	0.765675862
KLHDC1	99.40913245	-0.008910762	0.18166397	0.950532438	0.980202993
KLHDC10	1377.497056	-0.076852434	0.163289402	0.57938527	0.791556118
KLHDC2	1313.198419	0.272904265	0.172359648	0.069594273	0.233891165
KLHDC3	2470.854856	-0.156554653	0.150169322	0.237301878	0.492687925
KLHDC4	576.5185912	0.042657688	0.191605863	0.780115466	0.904908058
KLHDC7A	0				
KLHDC7B	32.53768046	-0.052292023	0.312050293	0.39867359	0.652878576
KLHDC7B-DT	0.045083047	0.012384388	0.311828219	0.971089085	
KLHDC8A	0				
KLHDC8B	569.3345053	-0.669371955	0.306034471	0.003593833	0.032254857
KLHDC9	25.85968383	-0.296789694	0.373761049	0.101553779	0.294077621
KLHL1	0				
KLHL10	2.783142113	0.075555192	0.305517311	0.445289293	0.694654993
KLHL11	179.723067	0.494853091	0.204229072	0.003654422	0.032622326
KLHL12	1263.584671	-0.207640057	0.08642201	0.012208183	0.074709235
KLHL13	24.54756518	0.186342432	0.336492005	0.197758113	0.443763661
KLHL14	12.92275709	0.06684352	0.285124802	0.606652287	0.80774811
KLHL15	461.181516	0.293351117	0.338670049	0.115679584	0.319742561
KLHL17	736.1047275	-0.097885652	0.191419443	0.518483693	0.751234365
KLHL18	704.0320471	0.092678195	0.209239628	0.558952878	0.7785494
KLHL2	489.4606096	0.311202913	0.283558105	0.097169425	0.286781241
